5.933722496032714844e+00,9.036610722541809082e-01,1.908227950334548950e-01,-7.668063044548034668e-02,1.279200744628906250e+01
1.381209254264831543e+00,9.127719402313232422e-01,9.743015170097351074e-01,-1.871073603630065918e+00,3.307085800170898438e+01
1.065790176391601562e+00,1.307179689407348633e+00,3.909267187118530273e-01,-8.669689297676086426e-01,1.158135318756103516e+01
3.695101976394653320e+00,7.795086503028869629e-01,8.253078460693359375e-01,6.053067445755004883e-01,6.507771968841552734e+00
5.259418964385986328e+00,8.345605731010437012e-01,1.640303246676921844e-02,-3.921736776828765869e-01,2.377650451660156250e+01
2.796014308929443359e+00,7.102319598197937012e-01,6.404659748077392578e-01,2.720404043793678284e-02,1.740869903564453125e+01
5.383150577545166016e+00,9.394782781600952148e-01,6.231753900647163391e-02,-3.632914781570434570e+00,1.429664230346679688e+01
4.039245128631591797e+00,1.144618630409240723e+00,1.273551732301712036e-01,1.903293490409851074e+00,2.766086006164550781e+01
6.355410814285278320e-01,8.290322422981262207e-01,1.059660166501998901e-01,8.130711317062377930e-01,1.546821594238281250e+01
7.612586617469787598e-01,8.670355081558227539e-01,7.136056423187255859e-01,-1.230161070823669434e+00,1.375205707550048828e+01
3.070620059967041016e+00,1.097581863403320312e+00,5.271377414464950562e-02,1.370658397674560547e+00,1.216749572753906250e+01
1.921272516250610352e+00,1.082689523696899414e+00,7.105625867843627930e-01,-2.420780360698699951e-01,2.295452880859375000e+01
5.714049816131591797e+00,1.210067391395568848e+00,5.530413985252380371e-02,-1.227392628788948059e-01,1.859164237976074219e+01
3.990526199340820312e+00,9.131280779838562012e-01,6.256303191184997559e-02,-3.750593364238739014e-01,5.229681491851806641e+00
3.175590038299560547e-01,6.017266511917114258e-01,3.061996698379516602e-01,-3.312001466751098633e+00,1.119970989227294922e+01
5.204024314880371094e+00,1.160841703414916992e+00,9.230685234069824219e-01,-2.691894769668579102e+00,1.863343238830566406e+01
1.651240825653076172e+00,8.304364681243896484e-01,5.015650019049644470e-02,-2.273753881454467773e+00,2.479929924011230469e+01
4.380652308464050293e-01,1.026996254920959473e+00,1.258511245250701904e-01,1.108322739601135254e+00,1.107114124298095703e+01
1.162755846977233887e+00,6.297956109046936035e-01,6.718854308128356934e-01,8.187189698219299316e-01,2.267449188232421875e+01
4.428060054779052734e+00,8.259724974632263184e-01,5.158706903457641602e-01,-1.061253309249877930e+00,8.581962585449218750e+00
4.224589169025421143e-01,6.789882183074951172e-01,3.398511409759521484e-01,-1.330318093299865723e+00,1.489516830444335938e+01
3.343412578105926514e-01,1.283802390098571777e+00,9.404006600379943848e-01,-8.157849907875061035e-01,4.840023803710937500e+01
4.422014236450195312e+00,1.256287217140197754e+00,-3.342313319444656372e-02,-8.571716398000717163e-02,4.215335464477539062e+01
5.857871532440185547e+00,8.645995259284973145e-01,2.227900922298431396e-01,-3.076248645782470703e+00,8.111181259155273438e+00
2.029224634170532227e+00,8.279759883880615234e-01,1.540427356958389282e-01,2.318527936935424805e+00,2.049828147888183594e+01
1.011090159416198730e+00,9.241375923156738281e-01,2.566976547241210938e-01,1.847173452377319336e+00,1.280893516540527344e+01
4.832313060760498047e+00,7.774730920791625977e-01,8.042761683464050293e-01,1.593462228775024414e+00,1.258390903472900391e+01
1.544136762619018555e+00,1.087589859962463379e+00,9.655042290687561035e-01,3.564723968505859375e+00,1.617434501647949219e+01
5.225505828857421875e+00,6.882172226905822754e-01,5.471621155738830566e-01,2.891694784164428711e+00,1.995219421386718750e+01
5.899380683898925781e+00,1.395167350769042969e+00,1.109634041786193848e-01,-1.963475942611694336e+00,2.727529716491699219e+01
3.573678016662597656e+00,1.073997735977172852e+00,2.295060902833938599e-01,8.956976532936096191e-01,1.593579101562500000e+01
2.563928961753845215e-01,9.222777485847473145e-01,1.031384110450744629e+00,1.436570763587951660e+00,1.667316436767578125e+01
9.413124322891235352e-01,7.049353718757629395e-01,1.882334947586059570e-01,-1.700417876243591309e+00,7.439849853515625000e+00
3.438109397888183594e+00,1.117352485656738281e+00,9.870546460151672363e-01,2.194107919931411743e-01,2.620414924621582031e+01
4.937004566192626953e+00,1.054510116577148438e+00,3.139084577560424805e-01,1.898589134216308594e-01,1.708992385864257812e+01
4.099611282348632812e+00,1.535652995109558105e+00,8.735833168029785156e-01,3.048636674880981445e+00,1.463958740234375000e+01
1.588003993034362793e+00,8.371075391769409180e-01,8.161164522171020508e-01,2.170738935470581055e+00,8.998673439025878906e+00
5.987134456634521484e+00,8.600293993949890137e-01,4.552491605281829834e-01,1.078464150428771973e+00,1.574146175384521484e+01
3.618953227996826172e+00,8.354288935661315918e-01,9.886738657951354980e-01,2.719357013702392578e+00,1.053626537322998047e+01
1.639889180660247803e-01,8.980523943901062012e-01,1.030461788177490234e+00,3.007666587829589844e+00,7.826735019683837891e+00
1.378192305564880371e+00,8.441694378852844238e-01,1.577682495117187500e-01,3.758531808853149414e+00,2.486609840393066406e+01
3.881373643875122070e+00,1.043256163597106934e+00,5.325257778167724609e-02,1.165486127138137817e-01,1.952201461791992188e+01
3.705628871917724609e+00,1.119687795639038086e+00,7.603465765714645386e-02,3.670374155044555664e+00,1.650284194946289062e+01
6.162557005882263184e-01,8.276210427284240723e-01,8.471854031085968018e-02,8.455443382263183594e-01,1.669008064270019531e+01
2.179775476455688477e+00,9.905436635017395020e-01,9.722254872322082520e-01,2.587324142456054688e+00,3.620664596557617188e+01
5.349578857421875000e+00,1.028112530708312988e+00,9.705912470817565918e-01,2.203346490859985352e+00,2.161361885070800781e+01
1.756404161453247070e+00,1.130024194717407227e+00,8.334037661552429199e-01,-9.770419597625732422e-01,5.585542678833007812e+00
5.889225482940673828e+00,1.215472817420959473e+00,3.794261813163757324e-02,3.177075147628784180e+00,2.267081069946289062e+01
3.349497079849243164e+00,9.546176791191101074e-01,7.629101723432540894e-02,-7.108612060546875000e-01,1.513554763793945312e+01
2.568714141845703125e+00,1.155005931854248047e+00,-9.624277800321578979e-02,9.240432977676391602e-01,4.136624145507812500e+01
3.268690034747123718e-02,1.191485643386840820e+00,9.227525591850280762e-01,4.667498767375946045e-01,3.501461410522460938e+01
2.873489618301391602e+00,9.052372574806213379e-01,7.301400303840637207e-01,-2.433933019638061523e-01,1.816799163818359375e+01
3.131653547286987305e+00,8.113617897033691406e-01,5.408010482788085938e-01,-1.659009218215942383e+00,5.012890815734863281e+00
2.743846654891967773e+00,1.204754352569580078e+00,9.608497619628906250e-01,1.129087656736373901e-01,8.840601921081542969e+00
2.282375574111938477e+00,1.185975193977355957e+00,3.349255323410034180e-01,-1.635135412216186523e+00,1.484887695312500000e+01
4.127253532409667969e+00,9.427554607391357422e-01,6.364982575178146362e-02,3.189709782600402832e-01,2.708339500427246094e+01
7.985776066780090332e-01,1.054825544357299805e+00,8.511814475059509277e-02,-1.891603469848632812e-01,2.820955085754394531e+01
5.693062305450439453e+00,6.051055192947387695e-01,3.272390067577362061e-01,-1.884095519781112671e-01,2.040334701538085938e+01
1.400730729103088379e+00,9.162728190422058105e-01,4.983274638652801514e-02,4.484210014343261719e-01,1.121754074096679688e+01
5.640996098518371582e-01,1.071470379829406738e+00,2.107302397489547729e-01,1.562669515609741211e+00,1.489599037170410156e+01
5.777285575866699219e+00,1.076074957847595215e+00,7.055768370628356934e-01,5.122568011283874512e-01,1.950313568115234375e+01
2.916765451431274414e+00,1.235673189163208008e+00,1.094920516014099121e+00,-9.664409160614013672e-01,1.458830928802490234e+01
2.789432287216186523e+00,1.124240756034851074e+00,9.484942555427551270e-01,7.272253185510635376e-02,3.306937408447265625e+01
5.020355224609375000e+00,1.052218198776245117e+00,1.192467570304870605e+00,2.028483748435974121e-01,1.866757965087890625e+01
3.963978767395019531e+00,1.101549506187438965e+00,1.344116926193237305e-01,-1.646933406591415405e-01,6.335475444793701172e+00
4.192425251007080078e+00,1.204749345779418945e+00,2.801226973533630371e-01,-4.310065746307373047e+00,7.440606594085693359e+00
2.771492004394531250e+00,9.404851198196411133e-01,1.171038299798965454e-01,-9.188895225524902344e-01,5.705978393554687500e+00
5.234056949615478516e+00,1.117822051048278809e+00,7.815460562705993652e-01,-2.545924901962280273e+00,1.610757064819335938e+01
6.134126663208007812e+00,8.510625958442687988e-01,5.106132030487060547e-01,8.621977269649505615e-02,1.182747459411621094e+01
3.056081533432006836e+00,8.154193162918090820e-01,3.137651830911636353e-02,-2.647054493427276611e-01,1.366407203674316406e+01
1.189567923545837402e+00,1.090138554573059082e+00,1.202099919319152832e+00,-1.479149699211120605e+00,1.425509834289550781e+01
1.094907045364379883e+00,1.047706484794616699e+00,1.463137269020080566e-01,1.233540892601013184e+00,2.013224792480468750e+01
1.601220607757568359e+00,8.424838185310363770e-01,4.397968947887420654e-01,-2.764027714729309082e-01,1.136359310150146484e+01
4.369924962520599365e-01,9.058244824409484863e-01,4.409054517745971680e-01,1.897093534469604492e+00,1.460310840606689453e+01
1.689794301986694336e+00,1.104434609413146973e+00,2.090674489736557007e-01,1.779244899749755859e+00,1.220772361755371094e+01
2.198583841323852539e+00,9.058324694633483887e-01,6.910108923912048340e-01,7.311123013496398926e-01,3.093503379821777344e+01
5.266683578491210938e+00,7.402467727661132812e-01,4.061071574687957764e-02,5.771517157554626465e-01,1.658049964904785156e+01
5.349473476409912109e+00,1.097255349159240723e+00,8.558271527290344238e-01,-2.271577835083007812e+00,9.421646118164062500e+00
8.442506790161132812e-01,1.113929152488708496e+00,6.792537122964859009e-02,3.206105470657348633e+00,1.058079147338867188e+01
4.883481979370117188e+00,1.006543874740600586e+00,3.463293910026550293e-01,-1.922560691833496094e+00,1.118478393554687500e+01
3.350318908691406250e+00,1.055263161659240723e+00,6.142889857292175293e-01,2.548727512359619141e+00,2.837080192565917969e+01
2.241251707077026367e+00,1.060148358345031738e+00,9.325016289949417114e-02,-5.831317901611328125e-01,1.909210014343261719e+01
2.385746479034423828e+00,1.101641416549682617e+00,8.561779260635375977e-01,-2.544930458068847656e+00,1.131620121002197266e+01
6.791276335716247559e-01,1.012207269668579102e+00,1.195488050580024719e-01,2.086461782455444336e+00,1.059220790863037109e+01
1.690129995346069336e+00,1.190898895263671875e+00,5.351905822753906250e-01,-2.724229574203491211e+00,2.878664970397949219e+01
4.324455261230468750e+00,1.156334280967712402e+00,1.833807560615241528e-03,-1.592189073562622070e+00,1.335663032531738281e+01
1.739830493927001953e+00,1.120763301849365234e+00,7.670847177505493164e-01,1.939322948455810547e-01,1.408977413177490234e+01
3.949394464492797852e+00,8.524248003959655762e-01,6.959099769592285156e-01,-1.588067889213562012e+00,2.062337875366210938e+01
6.178015470504760742e-01,1.000716805458068848e+00,4.686060547828674316e-01,1.233907699584960938e+00,1.431690788269042969e+01
2.602565288543701172e-01,9.469528198242187500e-01,4.264340922236442566e-02,-1.000569611787796021e-01,1.327000904083251953e+01
3.718943119049072266e+00,1.160597801208496094e+00,3.469802141189575195e-01,-5.960890650749206543e-01,9.059904098510742188e+00
1.542229294776916504e+00,1.293922066688537598e+00,9.544848799705505371e-01,5.415922999382019043e-01,1.722610282897949219e+01
5.584649085998535156e+00,9.481253623962402344e-01,9.531575441360473633e-01,-5.860547423362731934e-01,1.239336013793945312e+01
1.832921385765075684e+00,1.099898934364318848e+00,2.483978867530822754e-02,-1.359509229660034180e+00,2.900112915039062500e+01
4.079162597656250000e+00,1.292255759239196777e+00,3.468148037791252136e-02,1.249330163002014160e+00,2.977437973022460938e+01
5.558192729949951172e-01,1.139391064643859863e+00,6.959056854248046875e-01,4.558770358562469482e-01,2.892606163024902344e+01
4.505310535430908203e+00,1.282078266143798828e+00,7.237414270639419556e-02,1.407266855239868164e+00,6.255216598510742188e+00
5.985349178314208984e+00,8.791563510894775391e-01,8.422592282295227051e-01,1.345048844814300537e-01,2.547883224487304688e+01
4.519824981689453125e+00,9.873200654983520508e-01,4.188774898648262024e-02,7.585487365722656250e-01,1.504759025573730469e+01
5.828799247741699219e+00,8.625301718711853027e-01,6.201627478003501892e-02,1.072125077247619629e+00,1.845722389221191406e+01
1.092939257621765137e+00,1.111405730247497559e+00,6.005751341581344604e-02,-2.066098451614379883e+00,2.293495178222656250e+01
6.334024667739868164e-01,1.347437858581542969e+00,4.324363172054290771e-02,-6.254202127456665039e-01,8.382669448852539062e+00
5.627129554748535156e+00,1.003239989280700684e+00,9.832711219787597656e-01,-1.352296829223632812e+00,2.676356887817382812e+01
4.035255432128906250e+00,1.026775836944580078e+00,5.992053151130676270e-01,-2.577484846115112305e+00,3.527789306640625000e+01
9.093385338783264160e-01,1.222268581390380859e+00,2.495731413364410400e-01,3.165266752243041992e+00,8.051472663879394531e+00
4.557795047760009766e+00,9.585652947425842285e-01,9.426712393760681152e-01,2.796729326248168945e+00,1.215836143493652344e+01
5.200695037841796875e+00,9.487334489822387695e-01,2.127842009067535400e-01,7.379487156867980957e-01,8.925486564636230469e+00
3.460270404815673828e+00,1.085474014282226562e+00,1.637726277112960815e-02,1.202637195587158203e+00,4.070050048828125000e+01
3.673774003982543945e+00,1.012550830841064453e+00,9.323586225509643555e-01,-4.360337257385253906e-01,1.078344631195068359e+01
9.946227073669433594e-01,1.338881969451904297e+00,8.488156795501708984e-01,1.748021245002746582e+00,1.696414947509765625e+01
4.635511398315429688e+00,1.071549654006958008e+00,3.809142708778381348e-01,1.576978802680969238e+00,1.201842212677001953e+01
2.764980792999267578e+00,7.305541038513183594e-01,2.461850643157958984e-01,1.958529353141784668e+00,1.334900283813476562e+01
2.859368085861206055e+00,7.465877532958984375e-01,9.096265435218811035e-01,1.232375726103782654e-01,1.242998027801513672e+01
5.159074783325195312e+00,1.037147641181945801e+00,1.155206322669982910e+00,1.094435214996337891e+00,1.071160221099853516e+01
9.179989099502563477e-01,9.155402183532714844e-01,1.313512772321701050e-02,1.727371931076049805e+00,1.907211875915527344e+01
8.525627255439758301e-01,9.372946619987487793e-01,6.971429586410522461e-01,-1.160713061690330505e-01,6.372516155242919922e+00
3.766431093215942383e+00,1.094127535820007324e+00,3.708681166172027588e-01,3.957863330841064453e+00,1.392447113990783691e+00
1.226854681968688965e+00,6.678230166435241699e-01,2.369125634431838989e-01,-1.187342166900634766e+00,1.433004474639892578e+01
1.899089694023132324e+00,6.846122145652770996e-01,9.182111620903015137e-01,4.423826932907104492e-01,1.756034660339355469e+01
3.135648488998413086e+00,7.825360894203186035e-01,9.357456117868423462e-02,1.305640459060668945e+00,1.812516593933105469e+01
5.653505802154541016e+00,1.122425794601440430e+00,7.612807154655456543e-01,1.043098926544189453e+00,1.362246894836425781e+01
5.671416759490966797e+00,9.612482190132141113e-01,8.564516901969909668e-02,1.175974011421203613e+00,1.772603225708007812e+01
3.660596370697021484e+00,8.967384696006774902e-01,1.742831021547317505e-01,-4.053154587745666504e-01,1.485884094238281250e+01
2.235421657562255859e+00,9.911043047904968262e-01,2.474969327449798584e-01,3.967379331588745117e-01,2.244809722900390625e+01
5.854683399200439453e+00,9.995892643928527832e-01,3.879474103450775146e-01,2.322228401899337769e-01,1.236052227020263672e+01
2.582655668258666992e+00,1.090041756629943848e+00,2.489471882581710815e-01,9.465178847312927246e-01,1.075420475006103516e+01
4.070822715759277344e+00,1.318710684776306152e+00,7.800904512405395508e-01,-5.347878858447074890e-02,1.384754467010498047e+01
5.799217224121093750e-01,1.267647981643676758e+00,9.455485939979553223e-01,-7.840414047241210938e-01,3.072167968750000000e+01
3.151861429214477539e+00,1.296045780181884766e+00,3.496829569339752197e-01,3.996662855148315430e+00,6.399798393249511719e+00
8.777211308479309082e-01,1.227641701698303223e+00,3.546705543994903564e-01,-7.865656912326812744e-02,6.389032840728759766e+00
5.784180164337158203e+00,1.221339702606201172e+00,1.432046592235565186e-01,9.344464540481567383e-01,1.141358494758605957e+00
1.760341405868530273e+00,6.795040369033813477e-01,9.638666510581970215e-01,3.006841838359832764e-01,1.046347713470458984e+01
3.635961294174194336e+00,9.909110069274902344e-01,1.563557237386703491e-01,7.277680933475494385e-02,7.953608512878417969e+00
5.813246965408325195e-01,1.171563148498535156e+00,8.191111683845520020e-02,-5.435374975204467773e-01,9.251388549804687500e+00
2.202937364578247070e+00,1.078196525573730469e+00,1.023679256439208984e+00,-1.774108529090881348e+00,2.453479576110839844e+01
4.791607856750488281e+00,8.967447280883789062e-01,7.176713943481445312e-01,-4.486571624875068665e-02,3.613135910034179688e+01
9.563322663307189941e-01,1.173587560653686523e+00,2.962518334388732910e-01,-4.536573588848114014e-01,1.097466659545898438e+01
5.289539694786071777e-01,1.154152512550354004e+00,1.066615432500839233e-01,8.090262413024902344e-01,2.355471420288085938e+01
3.111604213714599609e+00,1.303294420242309570e+00,1.320654898881912231e-01,1.385904192924499512e+00,1.321079826354980469e+01
1.914649367332458496e+00,9.502681493759155273e-01,6.159790232777595520e-02,4.976136386394500732e-01,2.575438880920410156e+01
5.171396732330322266e+00,9.098489284515380859e-01,1.019587993621826172e+00,5.273332074284553528e-02,1.414876174926757812e+01
1.809844136238098145e+00,7.679391503334045410e-01,9.514842629432678223e-01,1.430624574422836304e-01,1.105682086944580078e+01
3.356745243072509766e+00,7.611415386199951172e-01,1.997961401939392090e-01,-2.181863546371459961e+00,6.253826141357421875e+00
3.748246192932128906e+00,9.534016251564025879e-01,1.783495955169200897e-02,-6.976073980331420898e-01,2.209320259094238281e+01
5.018690586090087891e+00,1.190724134445190430e+00,8.793433904647827148e-01,6.815373897552490234e-01,3.835514068603515625e+01
1.056328415870666504e+00,1.160166025161743164e+00,3.128897771239280701e-02,1.047552376985549927e-01,1.503617095947265625e+01
4.770388603210449219e+00,1.447306275367736816e+00,6.636574864387512207e-01,-3.404718875885009766e+00,1.335411453247070312e+01
4.450320720672607422e+00,9.429271221160888672e-01,3.722019493579864502e-02,-2.932458877563476562e+00,1.207950305938720703e+01
3.318974256515502930e+00,1.134787797927856445e+00,7.335220277309417725e-02,-1.056030154228210449e+00,2.706511306762695312e+01
2.548791408538818359e+00,1.289049744606018066e+00,8.746306896209716797e-01,6.529133319854736328e-01,2.140972709655761719e+01
1.937958002090454102e+00,1.310394167900085449e+00,2.520369738340377808e-02,-7.354047298431396484e-01,3.479581832885742188e+01
5.660808086395263672e+00,9.326516389846801758e-01,8.097241520881652832e-01,1.497383475303649902e+00,3.204247283935546875e+01
1.035319328308105469e+00,9.433045983314514160e-01,9.351122379302978516e-01,2.522066831588745117e-01,1.289717292785644531e+01
3.607411146163940430e+00,1.126451969146728516e+00,5.903021246194839478e-02,-1.059658169746398926e+00,1.059388923645019531e+01
4.164807319641113281e+00,8.554150462150573730e-01,4.406441003084182739e-02,-1.150535225868225098e+00,1.763900947570800781e+01
4.370214462280273438e+00,6.961076259613037109e-01,1.196284890174865723e-01,2.195641279220581055e+00,1.303518009185791016e+01
5.604455471038818359e+00,1.131895184516906738e+00,7.209554314613342285e-02,-1.323881864547729492e+00,2.277503204345703125e+01
1.435609459877014160e+00,1.163804054260253906e+00,9.407200217247009277e-01,-1.100973844528198242e+00,2.815802001953125000e+01
4.021078109741210938e+00,7.734320163726806641e-01,8.347148299217224121e-01,2.315733671188354492e+00,1.672817230224609375e+01
4.826440334320068359e+00,1.087800383567810059e+00,1.228204295039176941e-01,1.389987707138061523e+00,8.123188972473144531e+00
4.621903419494628906e+00,7.202498912811279297e-01,1.009731292724609375e+00,2.360884666442871094e+00,2.562447929382324219e+01
1.700853586196899414e+00,1.109131813049316406e+00,-3.801799903158098459e-04,2.052909612655639648e+00,1.470714569091796875e+01
5.445778369903564453e+00,9.148694276809692383e-01,9.673849493265151978e-02,-1.176686167716979980e+00,2.047522544860839844e+01
1.515578031539916992e+00,8.859084248542785645e-01,9.953657537698745728e-02,-1.944484412670135498e-01,2.125919532775878906e+01
3.752581357955932617e+00,6.247755289077758789e-01,9.080438017845153809e-01,-1.596263051033020020e-01,2.056066703796386719e+01
1.089644551277160645e+00,8.414776921272277832e-01,1.056208968162536621e+00,3.310342431068420410e-01,5.518669128417968750e+01
3.221084833145141602e+00,9.730615019798278809e-01,3.592868894338607788e-02,4.338001310825347900e-01,2.717026710510253906e+01
6.132819652557373047e+00,8.552592396736145020e-01,3.527193516492843628e-02,1.277550905942916870e-01,2.952285003662109375e+01
4.091750621795654297e+00,4.496861696243286133e-01,2.654158473014831543e-01,2.403940916061401367e+00,7.317887783050537109e+00
2.221621751785278320e+00,9.016730785369873047e-01,9.764837026596069336e-01,-6.659334897994995117e-02,2.804356002807617188e+01
9.224907159805297852e-01,9.668757319450378418e-01,6.397336721420288086e-02,-2.705704450607299805e+00,3.634480667114257812e+01
3.645241737365722656e+00,8.794931769371032715e-01,3.114238381385803223e-01,1.095832824707031250e+00,4.141881465911865234e+00
2.180321216583251953e+00,1.489318728446960449e+00,1.222780495882034302e-01,-2.350044488906860352e+00,1.067432498931884766e+01
3.582448959350585938e+00,1.054897904396057129e+00,1.274805366992950439e-01,-2.305595397949218750e+00,1.133010768890380859e+01
2.019510507583618164e+00,9.292254447937011719e-01,9.186692833900451660e-01,2.236505746841430664e+00,1.986543846130371094e+01
5.786220550537109375e+00,1.125746607780456543e+00,3.868138045072555542e-02,-4.381257057189941406e+00,1.607845115661621094e+01
