3.583577496354551251e+00,1.318091578703558975e+00,8.452151353507519893e-02,2.840098429322240214e+00,3.000000000000000000e+00,3.054768744520333001e+01,2.821547637194847358e+00,3.603546793408734406e+00,2.576013418120113556e+02,0.000000000000000000e+00,-1.000000000000000000e+00
6.061019214161111890e+00,1.376084062127748586e+00,9.563730833458907732e-01,-1.091415060775699830e+00,3.300000000000000000e+01,8.603568750056469128e+01,-1.076405909809698302e+00,6.099897085448588108e+00,1.412523610066422464e+02,5.000000000000000000e+00,-1.000000000000000000e+00
2.414407405218395475e+00,1.387280678864215799e+00,9.649487465059521929e-01,1.053194632767664674e+00,1.600000000000000000e+01,1.097334722985182083e+02,1.055210386664530819e+00,2.409197056635668854e+00,1.768099121112228715e+02,5.000000000000000000e+00,-1.000000000000000000e+00
4.365539942497358439e+00,8.615882099118218340e-01,9.505641518583056726e-01,2.041178094692440492e+00,1.400000000000000000e+01,4.926225830036214859e+01,2.105245427499861766e+00,4.360648016705290786e+00,2.053558380688003524e+02,5.000000000000000000e+00,-1.000000000000000000e+00
5.069382198274624329e+00,1.227918926070583172e+00,2.160622646842147443e-02,-1.592894995268193670e+00,2.100000000000000000e+01,6.517418485048685284e+01,-1.557157139493405174e+00,5.106240546711680928e+00,1.618689832869115719e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.334515137998739664e+00,1.177182445052771254e+00,9.768409613020752058e-01,-9.708613843734980042e-01,2.400000000000000000e+01,7.835843690798061800e+01,-9.617308222971163723e-01,3.416079468739679381e+00,1.178693174410410194e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.921706059494856955e+00,1.151367400738399827e+00,8.246300432455011542e-02,6.399009984182016941e-01,1.300000000000000000e+01,3.133192599382577370e+01,6.583666346071679332e-01,1.939635942871115848e+00,3.905735493431117078e+01,0.000000000000000000e+00,-1.000000000000000000e+00
9.200570448930354139e-01,9.997808313613061326e-01,4.387303979267761500e-01,8.060583233227611721e-01,2.700000000000000000e+01,6.982161153399050590e+01,8.021767601038729545e-01,9.054905483937109034e-01,9.524380021385169925e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.056826622200212729e+00,1.067412729836110907e+00,5.110813048416495974e-02,1.273812210082265084e+00,1.900000000000000000e+01,5.820037306331662563e+01,1.281332731006556536e+00,1.070015126544097139e+00,1.132683112866405821e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.475722061847938860e-01,8.097090438422689385e-01,4.565300296581152883e-01,1.287122870723723222e+00,1.300000000000000000e+01,5.918037534257655352e+01,1.258538334486806631e+00,1.452231241043136223e-01,1.129234227108137532e+02,4.000000000000000000e+00,-1.000000000000000000e+00
2.612680863893341865e+00,1.126768274444588380e+00,5.386346063599889433e-01,1.786243044751521847e+00,2.100000000000000000e+01,7.308441406998090883e+01,1.814146939674486481e+00,2.657783310660821741e+00,2.304271656672186737e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.069279479919417852e+00,9.009743611847363942e-01,1.800629206876702693e-02,1.250776249886899283e+00,3.900000000000000000e+01,9.228535749496013807e+01,1.235420180609823504e+00,3.072041123646758631e+00,1.734278981533044259e+02,0.000000000000000000e+00,-1.000000000000000000e+00
4.443958276126216411e+00,7.727119787436902421e-01,1.394222117567256447e-02,2.820182049460660423e+00,3.800000000000000000e+01,1.053234460143128643e+02,2.806724190112355632e+00,4.440769407201313967e+00,8.752055000004295380e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.472544994867404977e+00,8.774534040497286025e-01,9.846202392789588087e-01,2.281383038465599977e+00,3.100000000000000000e+01,1.289120991622584711e+02,2.204784051155958213e+00,3.459385806119097850e+00,5.921109066530507334e+02,5.000000000000000000e+00,-1.000000000000000000e+00
6.189833280498193702e+00,9.964822919705192961e-01,9.887700384656031849e-01,3.939274623565632849e-01,1.900000000000000000e+01,1.732118759641420240e+02,3.811590866111612130e-01,6.279811922609247254e+00,1.870547359941687944e+02,5.000000000000000000e+00,-1.000000000000000000e+00
4.912776373418245690e+00,9.409341333204546132e-01,7.749090219394114687e-01,-1.037556005719336705e+00,1.100000000000000000e+01,1.566489038870132688e+01,-1.016243561569999176e+00,4.869911783064853061e+00,2.511156136665863414e+01,5.000000000000000000e+00,-1.000000000000000000e+00
1.714183614561861191e+00,1.135661761029837846e+00,9.355576851305410502e-01,-3.078245130844906363e+00,1.800000000000000000e+01,2.864962206063909278e+01,-3.186170963654984867e+00,1.696438356703462880e+00,3.472345731824640893e+02,5.000000000000000000e+00,-1.000000000000000000e+00
6.091706474394517734e+00,6.125840897622196746e-01,3.349353486336881236e-02,-2.604867023637412515e+00,1.500000000000000000e+01,3.810917041802133554e+01,-2.579517620359928376e+00,6.137917241603958907e+00,2.529064653590781688e+02,0.000000000000000000e+00,-1.000000000000000000e+00
4.495494790851542355e+00,8.303384811610317051e-01,1.130138028257799965e-01,-2.982916279229153478e+00,2.700000000000000000e+01,5.877079835093052651e+01,-2.977201929944018666e+00,4.474971426527816654e+00,5.784751887382452651e+02,0.000000000000000000e+00,-1.000000000000000000e+00
2.071779511729177958e+00,8.228534990034601648e-01,7.108018972424989812e-02,-4.344719873880950045e-01,2.400000000000000000e+01,8.861285586678935999e+01,-4.291945385209863240e-01,2.086051686249277726e+00,9.796471141789663761e+01,0.000000000000000000e+00,-1.000000000000000000e+00
3.734087175587285312e+00,1.226337981444519443e+00,1.227919569267057476e-01,-3.020056375937185678e+00,1.200000000000000000e+01,1.326183004551294573e+02,-3.039302521871479978e+00,3.669155410247023408e+00,1.388471672175226786e+03,0.000000000000000000e+00,-1.000000000000000000e+00
2.908705194878418721e-01,7.639373266497222481e-01,3.392998290284735541e-01,-1.863731678013505366e+00,1.700000000000000000e+01,1.754935954407610836e+02,-1.791850484289779111e+00,2.856890627586079479e-01,5.416125254104854321e+02,4.000000000000000000e+00,-1.000000000000000000e+00
4.383683460882877192e+00,7.146856764989503175e-01,1.403713653369703662e-01,3.105213955257238201e+00,7.000000000000000000e+00,1.504348365438957380e+01,3.165420544631077249e+00,4.425335183830057417e+00,1.786217620545491229e+02,0.000000000000000000e+00,-1.000000000000000000e+00
2.115051538307721746e+00,8.249394769860518561e-01,8.324335270707772239e-02,-1.718974381716116273e+00,2.100000000000000000e+01,1.615508361775398782e+01,-1.673728958484147489e+00,2.132300146773245419e+00,4.478679495865954863e+01,0.000000000000000000e+00,-1.000000000000000000e+00
2.141850866227154704e+00,7.925901971495685761e-01,4.325203113385983622e-01,4.376689821543418013e+00,1.200000000000000000e+01,2.268365410707577823e+01,4.281417115550128827e+00,2.117222478446256773e+00,8.206729781905181653e+02,0.000000000000000000e+00,-1.000000000000000000e+00
5.720765154817994969e+00,8.076069293189513942e-01,9.619260322262361829e-01,-1.130509430359341483e+00,2.000000000000000000e+01,3.350231020473900401e+01,-1.161991998985798302e+00,5.687476425239269773e+00,5.927473819023185797e+01,5.000000000000000000e+00,-1.000000000000000000e+00
2.988176820189200278e+00,6.924154422825659072e-01,1.182996457853101591e-01,3.784221403447593612e+00,1.500000000000000000e+01,3.998213959984349941e+01,3.842042297110450200e+00,2.973595148861040816e+00,9.325010725804818321e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.858651988497864949e+00,9.742538050582707498e-01,4.292568790546580360e-02,2.483757974799258417e+00,4.000000000000000000e+00,4.985704581999673479e+01,2.525458482401243820e+00,1.859921644556144393e+00,3.136253844562067457e+02,0.000000000000000000e+00,-1.000000000000000000e+00
2.577384409066542093e-01,1.171213454986894442e+00,2.257008570732710329e-02,2.607029911781288956e+00,2.700000000000000000e+01,6.617153801203144781e+01,2.558951925695604590e+00,2.574355538040721258e-01,4.301749039756610955e+02,0.000000000000000000e+00,-1.000000000000000000e+00
6.192279980199731249e+00,6.542394433454946645e-01,9.059956775053753519e-01,1.324942187434787089e+00,5.000000000000000000e+00,6.637601239773201200e+01,1.323690485971396269e+00,6.221388444832392395e+00,1.339307756539994045e+02,5.000000000000000000e+00,-1.000000000000000000e+00
3.438209910001501779e+00,6.019209604136229741e-01,3.096757167585956205e-01,6.278820924906085565e-01,5.000000000000000000e+00,1.548949383475551045e+01,6.503264046154102473e-01,3.406267257149006245e+00,1.899070946529950277e+01,0.000000000000000000e+00,-1.000000000000000000e+00
2.788758220732380444e+00,8.780400307820492856e-01,4.510925221887480685e-01,5.187279894025340621e-01,1.200000000000000000e+01,2.873514688515092885e+01,5.040735776830019832e-01,2.777695207953363887e+00,3.304256293373823894e+01,5.000000000000000000e+00,-1.000000000000000000e+00
1.136398634873407587e-01,9.525105781782943204e-01,4.525730235772021937e-01,2.425414895611496924e+00,9.000000000000000000e+00,2.960077818034990216e+01,2.311655975474395941e+00,1.125012947809900243e-01,1.508817325764541692e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.135980274884602181e+00,1.070664690667443519e+00,4.032649878244476405e-02,4.221703470311554796e+00,1.200000000000000000e+01,3.160073322706169208e+01,4.218802100145580880e+00,3.071657851467766154e+00,1.073929113835996759e+03,0.000000000000000000e+00,-1.000000000000000000e+00
5.166258313146328440e+00,1.045843384300734202e+00,8.350075848581917093e-02,-2.831720044902061417e+00,1.700000000000000000e+01,4.686035358206967771e+01,-2.814934759790618024e+00,5.128432981691801729e+00,3.926156694270090952e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.669235904918026758e+00,1.188603800206400773e+00,4.328745939290068456e-02,-9.752393638613383597e-01,1.200000000000000000e+01,3.962871780104060804e+01,-9.896264906516052395e-01,1.670669054015877064e+00,6.122474737704470726e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.026365087667363424e-01,9.651901214580497212e-01,2.758938238511354779e-02,1.853457916683056483e+00,1.400000000000000000e+01,5.835907146656193589e+01,1.836462423683165035e+00,1.021199240171753453e-01,1.881079817892797621e+02,0.000000000000000000e+00,-1.000000000000000000e+00
7.484956234538813202e-01,1.173175856920799731e+00,7.032885325014814892e-02,-1.567917465822357581e+00,1.300000000000000000e+01,8.062162347290224318e+01,-1.662132737486379019e+00,7.540467601675351350e-01,2.201651575406350503e+02,0.000000000000000000e+00,-1.000000000000000000e+00
2.674472412422506995e+00,1.215114133852389866e+00,9.884827163605167666e-01,5.849913473744245210e-03,2.500000000000000000e+01,1.895187875366291337e+02,5.687958884154977433e-03,2.673303761653899713e+00,1.910452364879564300e+02,5.000000000000000000e+00,-1.000000000000000000e+00
5.791739203149850468e+00,9.772494357731886794e-01,7.449922842084610863e-02,-3.160431400848634720e+00,1.400000000000000000e+01,1.768917663555474817e+01,-3.181145395596355119e+00,5.798202331710797353e+00,2.133674867309293290e+02,0.000000000000000000e+00,-1.000000000000000000e+00
5.747704971238772664e+00,8.824991953275200807e-01,2.301337122340058050e-01,2.080950255601099030e+00,1.700000000000000000e+01,2.373091360759601898e+01,2.012304856645984685e+00,5.743738793614010518e+00,9.069816077248498232e+01,0.000000000000000000e+00,-1.000000000000000000e+00
5.701444080850499141e+00,1.253408444015958301e+00,9.864296096767429800e-01,9.398849265443934842e-01,7.000000000000000000e+00,2.244588015097778211e+01,9.388547954188974920e-01,5.747831785645714398e+00,3.339807909650074436e+01,4.000000000000000000e+00,-1.000000000000000000e+00
2.757191753259528588e-01,1.079979622822266672e+00,4.187860412580424185e-02,2.055841288453289728e+00,7.000000000000000000e+00,3.429303773040582826e+01,2.049306209668500411e+00,2.777797133616961012e-01,1.355852719951723202e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.078589525540368133e+00,1.221435039464608296e+00,8.758704181001394362e-01,2.773793839868473388e+00,2.600000000000000000e+01,3.577819064749620281e+01,2.779811237743098573e+00,3.085073936085503732e+00,2.895299587365079788e+02,5.000000000000000000e+00,-1.000000000000000000e+00
7.266941734059050306e-01,9.568338693395550543e-01,3.578092936857113493e-02,1.079412275530545529e+00,1.400000000000000000e+01,3.955441091428834710e+01,1.103263750454105629e+00,7.117365593581967964e-01,6.634874763533387920e+01,0.000000000000000000e+00,-1.000000000000000000e+00
5.714299548550290098e+00,9.059264697825368806e-01,2.965948165593579322e-02,3.306552555913580882e+00,2.300000000000000000e+01,5.129186874775552241e+01,3.323964158105047861e+00,5.713384435949654616e+00,7.131556707399669222e+02,0.000000000000000000e+00,-1.000000000000000000e+00
2.973430157995752943e+00,8.239193876973223141e-01,9.956691225391167688e-02,1.125005481626406345e+00,2.300000000000000000e+01,1.150328255301662352e+02,1.105300800051581378e+00,2.983215958767837961e+00,1.940270198469438014e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.033056807474359129e+00,7.023106058834039933e-01,1.445923936344624128e-01,4.316488384082955321e+00,9.000000000000000000e+00,1.896450815241816912e+01,4.289519023927807595e+00,3.070569835011226267e+00,6.916959768478334354e+02,0.000000000000000000e+00,-1.000000000000000000e+00
5.142721515987489056e+00,1.132863644046609553e+00,3.079340938126894356e-01,1.320876427524054320e+00,1.500000000000000000e+01,3.616086498954804540e+01,1.329349010748283266e+00,5.078481326815297514e+00,7.323944494794427840e+01,4.000000000000000000e+00,-1.000000000000000000e+00
5.369526651323158539e+00,8.293100424883417254e-01,9.793324359094638387e-01,-5.033749840213450760e-02,3.800000000000000000e+01,6.483109865586415310e+01,-4.989156927339329084e-02,5.321824877185093783e+00,6.674225663672599751e+01,5.000000000000000000e+00,-1.000000000000000000e+00
3.875638380006182881e+00,8.019491205774144094e-01,3.328631619459643254e-02,1.112954912924437156e+00,2.100000000000000000e+01,1.123956095692237085e+02,1.116291950845357484e+00,3.798015993870778040e+00,1.904650004065899225e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.061539731746587556e+00,4.727792871975340927e-01,9.894928708713908172e-01,1.156819841821870920e+00,2.900000000000000000e+01,1.404380876428160434e+02,1.135177245937085466e+00,1.063062658648673331e+00,2.414514643174218236e+02,5.000000000000000000e+00,-1.000000000000000000e+00
9.955222568720164533e-01,1.425348280948149249e+00,2.338209906666367521e-01,-1.919148832604438359e+00,1.100000000000000000e+01,1.725981511841376204e+01,-1.869009872920947890e+00,9.920716834320305599e-01,5.734451157916097230e+01,0.000000000000000000e+00,-1.000000000000000000e+00
3.913386416422919734e+00,6.046876053748324598e-01,1.349469402191687539e-01,1.180597593895503561e+00,1.200000000000000000e+01,1.738592517489610145e+01,1.181642947973699620e+00,3.920012355592599196e+00,3.118402787704940238e+01,0.000000000000000000e+00,-1.000000000000000000e+00
5.391884353956700515e+00,8.075735423173917571e-01,1.218778746904530808e-01,1.087032600943974581e+00,1.100000000000000000e+01,3.724648589681610389e+01,1.076815908556764123e+00,5.367641213239831899e+00,6.152617285063541175e+01,0.000000000000000000e+00,-1.000000000000000000e+00
4.312501252554809206e+00,9.549700006147073816e-01,1.810267201624022881e-01,-6.263906336536094743e-01,8.000000000000000000e+00,4.886181516055398788e+01,-6.175431298060061192e-01,4.250646588399609627e+00,5.860458169066082945e+01,4.000000000000000000e+00,-1.000000000000000000e+00
2.951192627134152868e+00,6.980237380615499365e-01,1.961469284211758979e-01,5.171333281546837413e-02,2.200000000000000000e+01,9.022926007497486012e+01,5.228277420477844828e-02,2.938056916006742458e+00,9.091268844275988670e+01,5.000000000000000000e+00,-1.000000000000000000e+00
3.018036300464182475e-01,9.642495245040162422e-01,9.472158803390179349e-01,4.735509899364065411e-01,4.100000000000000000e+01,9.300221500896644500e+01,4.793470123305832997e-01,2.982908458053502021e-01,1.045747736383691091e+02,5.000000000000000000e+00,-1.000000000000000000e+00
1.882842415673714909e+00,1.096927457475860956e+00,3.739279913666420097e-01,2.655443312232278252e+00,1.700000000000000000e+01,2.070158229066309374e+01,2.588358298322856133e+00,1.888135825945632007e+00,1.387540242775811805e+02,0.000000000000000000e+00,-1.000000000000000000e+00
1.640164198334028267e+00,7.592169528366596865e-01,4.652345955383629938e-02,1.748937219277981070e+00,2.400000000000000000e+01,4.727236521086825860e+01,1.726308645598344294e+00,1.640221281867066727e+00,1.374359084268724587e+02,0.000000000000000000e+00,-1.000000000000000000e+00
5.942205729447787022e+00,1.272185370750013700e+00,9.785373556908409931e-01,1.246860342387094311e+00,3.400000000000000000e+01,5.933311310594316978e+01,1.244467050824795251e+00,6.065251570465063580e+00,1.121087435046416374e+02,5.000000000000000000e+00,-1.000000000000000000e+00
3.814657730308702366e+00,1.022197103258459583e+00,9.737879546373002793e-01,1.507028038754682164e+00,1.800000000000000000e+01,8.533362886168262662e+01,1.482941658394679951e+00,3.899069205304114938e+00,1.978574109592804007e+02,5.000000000000000000e+00,-1.000000000000000000e+00
5.638999469133532116e+00,8.910019124720073291e-01,6.271333230909337253e-02,1.268906502590335439e+00,2.200000000000000000e+01,9.004711465511543622e+01,1.267535767273744396e+00,5.557793616678529780e+00,1.730543747057353698e+02,4.000000000000000000e+00,-1.000000000000000000e+00
2.125403428842127074e+00,9.095467547432869448e-01,2.222239208625242934e-02,1.080021717091145916e+00,2.400000000000000000e+01,1.069576454039820419e+02,1.088344786919685836e+00,2.088924954331491612e+00,1.774113022859067996e+02,0.000000000000000000e+00,-1.000000000000000000e+00
4.681295804480999578e+00,1.227379038360066454e+00,1.760438282083343076e-01,5.505917766954590009e-01,1.500000000000000000e+01,1.855120512680365863e+01,5.451855895231854099e-01,4.667448030622761479e+00,2.192616563742807401e+01,0.000000000000000000e+00,-1.000000000000000000e+00
2.879452754322104013e+00,1.213228362348780287e+00,7.027349263283733105e-02,-3.916123698740066050e+00,1.000000000000000000e+01,3.436258796413831362e+01,-3.872093296756594416e+00,2.903176356729714414e+00,8.258415223069204103e+02,4.000000000000000000e+00,-1.000000000000000000e+00
1.913382986051541002e+00,6.701305767092977650e-01,8.731265002540345987e-01,-1.118145815400797050e+00,1.700000000000000000e+01,4.073936777247278229e+01,-1.099005410522397419e+00,1.902657911651064016e+00,6.854799958364263546e+01,4.000000000000000000e+00,-1.000000000000000000e+00
3.561407750675363637e+00,9.149190851376729494e-01,7.261304532687984370e-02,7.664615724066414781e-01,1.800000000000000000e+01,5.198604871203492905e+01,7.906412320672303595e-01,3.592943596483264557e+00,6.938342336451198378e+01,0.000000000000000000e+00,-1.000000000000000000e+00
5.313968477407403412e+00,1.083153594970757583e+00,9.744320621934283722e-01,4.522697536880370128e-01,2.600000000000000000e+01,6.327072122095410123e+01,4.552997878052075231e-01,5.288982292409912134e+00,7.043407740583215570e+01,5.000000000000000000e+00,-1.000000000000000000e+00
1.626425153289190115e-02,1.139537092602729285e+00,9.795613158451214053e-01,-7.476191929317147489e-01,3.000000000000000000e+01,6.773321840745326483e+01,-7.483077730284957152e-01,1.619170986927918540e-02,8.814464540583887242e+01,5.000000000000000000e+00,3.178839309284186498e+01
8.844796865874915426e-01,1.012806622295397974e+00,3.807394612977321735e-02,-6.068061037073279040e-01,4.000000000000000000e+01,7.153418996529305218e+01,-6.014759825611663002e-01,8.811391479833718954e-01,8.610697514746270542e+01,0.000000000000000000e+00,-1.000000000000000000e+00
3.538219712277749451e+00,1.162396043903674903e+00,2.450722793104342934e-02,-2.825405714565799586e-01,1.900000000000000000e+01,9.137761953561604855e+01,-2.842544565692520786e-01,3.497911115179803687e+00,9.603734320264905477e+01,0.000000000000000000e+00,-1.000000000000000000e+00
8.860982892595817839e-01,1.014511990437312106e+00,1.913471272340711016e-01,-1.296143763025935813e+00,1.200000000000000000e+01,1.649558323228298917e+01,-1.284751845433425910e+00,8.885557296525852244e-01,3.239462983014885111e+01,0.000000000000000000e+00,-1.000000000000000000e+00
1.622473922640470523e+00,7.594894802872751427e-01,6.914017522741533472e-02,1.250978327684823643e+00,1.000000000000000000e+01,2.070708886481562772e+01,1.291070251356897902e+00,1.623916335118093190e+00,4.066377603851613998e+01,0.000000000000000000e+00,-1.000000000000000000e+00
2.874861128969780300e+00,1.451544811792271128e+00,3.011865547780093744e-01,6.102497130261047564e-01,1.300000000000000000e+01,2.583216455308463821e+01,5.895429211277746218e-01,2.870627929838085901e+00,3.081401491908779988e+01,0.000000000000000000e+00,-1.000000000000000000e+00
5.480418740536756594e+00,8.167826056192750706e-01,4.908344808194901043e-01,1.436929455576183789e+00,1.800000000000000000e+01,4.098083860627205155e+01,1.419138322397063723e+00,5.535585122826296001e+00,9.077086891118429435e+01,4.000000000000000000e+00,-1.000000000000000000e+00
2.801767475312880173e-01,8.528104637362208251e-01,5.547366067905112885e-02,6.246919055227584394e-01,5.000000000000000000e+00,3.089228776904471374e+01,6.466552575090284138e-01,2.800745979267006969e-01,3.767977828360901071e+01,0.000000000000000000e+00,-1.000000000000000000e+00
3.461671956969186947e+00,1.110995122554987447e+00,1.162838156192251837e-01,7.690714468395696279e-01,7.000000000000000000e+00,3.970513162682803454e+01,7.900094955241241390e-01,3.492924794912839470e+00,5.388064976979943310e+01,0.000000000000000000e+00,-1.000000000000000000e+00
4.665065218811638381e+00,9.449978107937554439e-01,3.354872782692852606e-02,2.051116178263665990e+00,2.000000000000000000e+01,4.153335185476450420e+01,2.091857740204446259e+00,4.659516964621605695e+00,1.709823021318622125e+02,0.000000000000000000e+00,-1.000000000000000000e+00
3.972848892327843551e+00,1.318580544923142028e+00,1.732720710232710237e-01,7.873000411200643534e-01,7.000000000000000000e+00,4.310033433499067002e+01,7.819834997907496588e-01,3.992422849611531266e+00,5.714447883837311792e+01,4.000000000000000000e+00,-1.000000000000000000e+00
2.817856501067137032e+00,1.035910624131543667e+00,9.699954805805760527e-01,1.092257447585783581e+00,1.600000000000000000e+01,4.794974272821926320e+01,1.093417762007701466e+00,2.793785295581072248e+00,8.032350684633777860e+01,5.000000000000000000e+00,8.221574854484115846e+00
1.097673681979942639e+00,9.653972340101905081e-01,6.656226233872197806e-02,1.726678717697819332e+00,1.700000000000000000e+01,5.899227000635281115e+01,1.753732105398886576e+00,1.093256611364292308e+00,1.756733791544146470e+02,0.000000000000000000e+00,-1.000000000000000000e+00
6.006389756840901484e+00,8.830476211001434539e-01,9.589332095837480585e-01,2.577828349938746211e+00,1.500000000000000000e+01,7.247581961086817159e+01,2.556501507531491413e+00,5.977584679583440419e+00,4.700063494538343321e+02,5.000000000000000000e+00,-1.000000000000000000e+00
2.609909663595411100e+00,7.385441991220442759e-01,9.266661192981073825e-01,1.011238432832314071e+00,9.000000000000000000e+00,2.222425984179375646e+01,1.031101853534126533e+00,2.598876767889098272e+00,3.528162642843241059e+01,5.000000000000000000e+00,1.337501259251408747e+01
4.880148259926137655e+00,1.023871691675316109e+00,1.578649598052564995e-01,-2.057604611087274549e+00,1.100000000000000000e+01,3.087972046366576606e+01,-2.036390690007009674e+00,4.864190394567136977e+00,1.207193585654908361e+02,4.000000000000000000e+00,-1.000000000000000000e+00
1.927516724462643161e-01,6.306836827454873617e-01,2.102278443982230627e-01,-8.136964347401955955e-01,1.200000000000000000e+01,3.353931715499162181e+01,-8.146024694554927503e-01,1.917096905010624019e-01,4.559028444695304216e+01,0.000000000000000000e+00,-1.000000000000000000e+00
3.566903779320669265e+00,1.073967973764553996e+00,5.031586036616697566e-02,5.480877735753872937e-01,1.700000000000000000e+01,3.595957998287482127e+01,5.438836281638521619e-01,3.567711505781137493e+00,4.194836966015899549e+01,0.000000000000000000e+00,-1.000000000000000000e+00
4.702400721907438630e+00,1.096528687314196393e+00,6.536955146122613858e-01,-4.600330759493567179e-01,2.300000000000000000e+01,5.799219071226723798e+01,-4.645419123884581003e-01,4.672040755589098815e+00,6.509663401393528659e+01,5.000000000000000000e+00,5.615441797074583796e+00
1.988217396639767598e+00,1.054539209109897069e+00,9.816327940503146721e-01,-5.301160897801854288e-01,1.700000000000000000e+01,7.713568263206816766e+01,-5.290904978383547119e-01,1.970551470191375776e+00,8.935504190011513970e+01,4.000000000000000000e+00,-1.000000000000000000e+00
3.639026734394866569e+00,9.585666651744441102e-01,3.392432452247118313e-02,-7.882177850526574936e-01,4.700000000000000000e+01,1.097218306001227575e+02,-7.768091370074953206e-01,3.592466805325510659e+00,1.458325290726453716e+02,0.000000000000000000e+00,-1.000000000000000000e+00
4.995162567493465766e-01,1.289117486981802285e+00,2.559800238080278678e-02,-2.878547046622419003e+00,3.700000000000000000e+01,2.074626741922238011e+02,-2.825497724637855868e+00,4.986585908182260551e-01,1.756293576987590995e+03,0.000000000000000000e+00,-1.000000000000000000e+00
1.519227853664232519e+00,1.075315097395820541e+00,6.380627321763678861e-01,-2.544855682704956212e+00,2.200000000000000000e+01,2.268493007361478675e+01,-2.496811229162856804e+00,1.520260004906576867e+00,1.389545737027750363e+02,0.000000000000000000e+00,-1.000000000000000000e+00
4.211670986144020468e+00,9.174599117331373455e-01,2.326623350246449506e-01,6.940426795292625739e-01,1.100000000000000000e+01,3.062810683770365117e+01,7.081077638599971857e-01,4.141994500411570357e+00,3.987867440183246259e+01,0.000000000000000000e+00,-1.000000000000000000e+00
4.797910828160326102e-01,1.583272248532629600e+00,8.078884675703886797e-01,-1.949771739892184996e+00,8.000000000000000000e+00,2.347288167464913045e+01,-1.971659680134925541e+00,4.773764286177099025e-01,8.602509351265348414e+01,5.000000000000000000e+00,-1.000000000000000000e+00
